2015-08-10,ATL,cpc,19.8
2015-08-10,ATL,ndp,32.2
2015-08-10,ATL,lpc,43.5
2015-08-10,ATL,gpc,3.5
2015-08-10,ATL,bq,0
2015-08-10,ATL,oth,1
2015-08-11,ATL,cpc,22.8
2015-08-11,ATL,ndp,28.7
2015-08-11,ATL,lpc,41
2015-08-11,ATL,gpc,6.6
2015-08-11,ATL,bq,0
2015-08-11,ATL,oth,0.9
2015-08-12,ATL,cpc,21.2
2015-08-12,ATL,ndp,30.3
2015-08-12,ATL,lpc,41
2015-08-12,ATL,gpc,6.9
2015-08-12,ATL,bq,0
2015-08-12,ATL,oth,0.6
2015-08-14,ATL,cpc,19.5
2015-08-14,ATL,ndp,32.8
2015-08-14,ATL,lpc,42.3
2015-08-14,ATL,gpc,5
2015-08-14,ATL,bq,0
2015-08-14,ATL,oth,0.4
2015-08-17,ATL,cpc,18.6
2015-08-17,ATL,ndp,34.7
2015-08-17,ATL,lpc,43.9
2015-08-17,ATL,gpc,2.6
2015-08-17,ATL,bq,0
2015-08-17,ATL,oth,0.2
2015-08-19,ATL,cpc,22.7
2015-08-19,ATL,ndp,37.5
2015-08-19,ATL,lpc,36.3
2015-08-19,ATL,gpc,2.2
2015-08-19,ATL,bq,0
2015-08-19,ATL,oth,1.3
2015-08-24,ATL,cpc,23
2015-08-24,ATL,ndp,31
2015-08-24,ATL,lpc,41.2
2015-08-24,ATL,gpc,4.5
2015-08-24,ATL,bq,0
2015-08-24,ATL,oth,0.3
2015-08-26,ATL,cpc,20.1
2015-08-26,ATL,ndp,32.5
2015-08-26,ATL,lpc,42.7
2015-08-26,ATL,gpc,4.4
2015-08-26,ATL,bq,0
2015-08-26,ATL,oth,0.4
2015-08-28,ATL,cpc,19.7
2015-08-28,ATL,ndp,31.7
2015-08-28,ATL,lpc,44.6
2015-08-28,ATL,gpc,3.5
2015-08-28,ATL,bq,0
2015-08-28,ATL,oth,0.6
2015-09-01,ATL,cpc,20.8
2015-09-01,ATL,ndp,28.6
2015-09-01,ATL,lpc,41.3
2015-09-01,ATL,gpc,7.8
2015-09-01,ATL,bq,0
2015-09-01,ATL,oth,1.6
2015-09-02,ATL,cpc,21.1
2015-09-02,ATL,ndp,32.5
2015-09-02,ATL,lpc,39.9
2015-09-02,ATL,gpc,5.3
2015-09-02,ATL,bq,0
2015-09-02,ATL,oth,1.2
2015-09-06,ATL,cpc,20.3
2015-09-06,ATL,ndp,29.4
2015-09-06,ATL,lpc,44.7
2015-09-06,ATL,gpc,4.6
2015-09-06,ATL,bq,0
2015-09-06,ATL,oth,1
2015-09-08,ATL,cpc,16.2
2015-09-08,ATL,ndp,28.6
2015-09-08,ATL,lpc,49.8
2015-09-08,ATL,gpc,5
2015-09-08,ATL,bq,0
2015-09-08,ATL,oth,0.5
2015-09-09,ATL,cpc,19
2015-09-09,ATL,ndp,25.3
2015-09-09,ATL,lpc,50.6
2015-09-09,ATL,gpc,5
2015-09-09,ATL,bq,0
2015-09-09,ATL,oth,0.2
2015-09-10,ATL,cpc,19.2
2015-09-10,ATL,ndp,27.8
2015-09-10,ATL,lpc,47.9
2015-09-10,ATL,gpc,4.5
2015-09-10,ATL,bq,0
2015-09-10,ATL,oth,0.5
2015-09-13,ATL,cpc,20.2
2015-09-13,ATL,ndp,28.6
2015-09-13,ATL,lpc,45.4
2015-09-13,ATL,gpc,4.9
2015-09-13,ATL,bq,0
2015-09-13,ATL,oth,0.9
2015-09-14,ATL,cpc,18.7
2015-09-14,ATL,ndp,28.5
2015-09-14,ATL,lpc,47.9
2015-09-14,ATL,gpc,4.4
2015-09-14,ATL,bq,0
2015-09-14,ATL,oth,0.5
2015-09-15,ATL,cpc,17.3
2015-09-15,ATL,ndp,30
2015-09-15,ATL,lpc,47.7
2015-09-15,ATL,gpc,4.6
2015-09-15,ATL,bq,0
2015-09-15,ATL,oth,0.4
2015-09-16,ATL,cpc,19.3
2015-09-16,ATL,ndp,28.9
2015-09-16,ATL,lpc,45.7
2015-09-16,ATL,gpc,5.9
2015-09-16,ATL,bq,0
2015-09-16,ATL,oth,0.2
2015-09-17,ATL,cpc,17.7
2015-09-17,ATL,ndp,29.5
2015-09-17,ATL,lpc,47.2
2015-09-17,ATL,gpc,5.4
2015-09-17,ATL,bq,0
2015-09-17,ATL,oth,0.1
2015-09-20,ATL,cpc,19.9
