Province,Electoral District Name/Nom de circonscription,Electoral District Number,Candidate/Candidat,Candidate Residence/Résidence du candidat,Candidate Occupation/Profession du candidat,Votes Obtained/Votes obtenus,Percentage of Votes Obtained,Majority/Majorité,Majority Percentage/Pourcentage de majorité
"Ontario","Scarborough Centre/Scarborough-Centre","35081","Roxanne James Conservative/Conservateur","Scarborough, Ont.","Realtor/",13498,35.6,      1470,   3.9
"Ontario","Scarborough Centre/Scarborough-Centre","35081","John Cannis ** Liberal/Libéral","Scarborough, Ont.","Parliamentarian/",12028,31.7,,
"Ontario","Scarborough Centre/Scarborough-Centre","35081","Natalie Hundt NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Student/",11443,30.1,,
"Ontario","Scarborough Centre/Scarborough-Centre","35081","Ella Ng Green Party/Parti Vert","Mississauga, Ont.","Director, Information Services/",998,2.6,,
"Ontario","Scarborough--Guildwood","35082","John McKay ** Liberal/Libéral","Toronto, Ont.","Parliamentarian/",13849,36.2,       691,   1.8
"Ontario","Scarborough--Guildwood","35082","Chuck Konkel Conservative/Conservateur","Toronto, Ont.","Police Officer/",13158,34.4,,
"Ontario","Scarborough--Guildwood","35082","Danielle Ouellette NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Executive Assistant/",10145,26.5,,
"Ontario","Scarborough--Guildwood","35082","Alonzo Bartley Green Party/Parti Vert","Scarborough, Ont.","Engineer and Animator/",848,2.2,,
"Ontario","Scarborough--Guildwood","35082","Paul Coulbeck Independent/Indépendant","Toronto, Ont.","Minister/",259,.7,,
"Ontario","Scarborough--Rouge River","35083","Rathika Sitsabaiesan NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Scarborough, Ont.","Labour Relations Specialist/",18935,40.6,      5000,  10.7
"Ontario","Scarborough--Rouge River","35083","Marlene Gallyot Conservative/Conservateur","Thornhill, Ont.","Executive Assistant/",13935,29.9,,
"Ontario","Scarborough--Rouge River","35083","Rana Sarkar Liberal/Libéral","Toronto, Ont.","Business Person/",12699,27.2,,
"Ontario","Scarborough--Rouge River","35083","George B. Singh Green Party/Parti Vert","Toronto, Ont.","Legal Assistant/",684,1.5,,
"Ontario","Scarborough--Rouge River","35083","Mark Balack Independent/Indépendant","Scarborough, Ont.","Machine Operator/",357,.8,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35084","Dan Harris NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","IT Technician/",14119,35,      1289,   3.2
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35084","Gavan Paranchothy Conservative/Conservateur","Markham, Ont.","Broadcaster/",12830,31.8,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35084","Michelle Simson ** Liberal/Libéral","Markham, Ont.","Parliamentarian/",11699,29,,
"Ontario","Scarborough Southwest/Scarborough-Sud-Ouest","35084","Stefan Dixon Green Party/Parti Vert","Scarborough, Ont.","Vice-principal/",1635,4.1,,
"Ontario","Simcoe--Grey","35085","Kellie Leitch Conservative/Conservateur","Creemore, Ont.","Surgeon/",31784,49.4,     20599,  32.0
"Ontario","Simcoe--Grey","35085","Katy Austin NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Elmvale, Ont.","/Occasional Teacher",11185,17.4,,
"Ontario","Simcoe--Grey","35085","Helena Guergis ** No Affiliation/Aucune appartenance","Angus, Ont.","Parliamentarian/",8714,13.5,,
"Ontario","Simcoe--Grey","35085","Alex Smardenka Liberal/Libéral","Wasaga Beach, Ont.","Business Owner/",8207,12.7,,
"Ontario","Simcoe--Grey","35085","Jace Metheral Green Party/Parti Vert","Glen Huron, Ont.","Driver - Delivery/",3482,5.4,,
"Ontario","Simcoe--Grey","35085","Peter Vander Zaag CHP Canada/PHC Canada","Alliston, Ont.","Scientist/Farmer/",757,1.2,,
"Ontario","Simcoe--Grey","35085","Gord Cochrane CAP/PAC","Thornbury, Ont.","Sales Cranberry Waterfront Suites/",244,.4,,
"Ontario","Simcoe North/Simcoe-Nord","35086","Bruce Stanton ** Conservative/Conservateur","Coldwater, Ont.","Parliamentarian/",31581,54.5,     20066,  34.6
"Ontario","Simcoe North/Simcoe-Nord","35086","Richard Banigan NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Penetanguishene, Ont.","Graphic Artist/ Publisher/",11515,19.9,,
"Ontario","Simcoe North/Simcoe-Nord","35086","Steve Clarke Liberal/Libéral","Orillia, Ont.","Restaurateur/",11090,19.1,,
"Ontario","Simcoe North/Simcoe-Nord","35086","Valerie Powell Green Party/Parti Vert","Coldwater, Ont.","Psychogeriatric Consultant/",3489,6,,
"Ontario","Simcoe North/Simcoe-Nord","35086","Adrian Kooger CHP Canada/PHC Canada","Orillia, Ont.","Police Officer/",322,.6,,
"Ontario","Stormont--Dundas--South Glengarry","35087","Guy Lauzon ** Conservative/Conservateur","St. Andrews West, Ont.","Parlementarian/",29538,62.1,     21028,  44.2
"Ontario","Stormont--Dundas--South Glengarry","35087","Bernadette Clement Liberal/Libéral","Cornwall, Ont.","Lawyer/",8510,17.9,,
"Ontario","Stormont--Dundas--South Glengarry","35087","Mario Leclerc NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Cornwall, Ont.","Payment Officer/",8313,17.5,,
"Ontario","Stormont--Dundas--South Glengarry","35087","Wyatt Joseph Walsh Green Party/Parti Vert","Long Sault, Ont.","Self-employed - Small Business/",1038,2.2,,
"Ontario","Stormont--Dundas--South Glengarry","35087","Darcy Neal Donnelly Libertarian/Libertarien","Fournier, Ont.","Truck Driver/",151,.3,,
"Ontario","Sudbury","35088","Glenn Thibeault ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Sudbury, Ont.","Parliamentarian/",22684,49.9,      9803,  21.6
"Ontario","Sudbury","35088","Fred Slade Conservative/Conservateur","Sudbury, Ont.","Chartered Accountant/",12881,28.3,,
"Ontario","Sudbury","35088","Carol Hartman Liberal/Libéral","Sudbury, Ont.","Lawyer/",8172,18,,
"Ontario","Sudbury","35088","Fred Twilley Green Party/Parti Vert","Sudbury, Ont.","Geologist (retired)/",1359,3,,
"Ontario","Sudbury","35088","Will Morin FPNP/FPNP","Sudbury, Ont.","Teacher/",229,.5,,
"Ontario","Sudbury","35088","J. David Popescu Independent/Indépendant","Sudbury, Ont.","Landlord/",116,.3,,
"Ontario","Thornhill","35089","Peter Kent ** Conservative/Conservateur","Thornhill, Ont.","Parliamentarian/",36629,61.4,     22504,  37.7
"Ontario","Thornhill","35089","Karen Mock Liberal/Libéral","Toronto, Ont.","Retired Psychologist/",14125,23.7,,
"Ontario","Thornhill","35089","Simon Strelchik NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Thornhill, Ont.","Policy Journal Editor-in-Chief /",7141,12,,
"Ontario","Thornhill","35089","Norbert Koehl Green Party/Parti Vert","Thornhill, Ont.","Administrator/",1562,2.6,,
"Ontario","Thornhill","35089","Liz White Animal Alliance/Environment Voters/Animal Alliance/Environment Voters","Toronto, Ont.","Animal and Environmental Protection/",215,.4,,
"Ontario","Thunder Bay--Rainy River","35090","John Rafferty ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Fort Frances, Ont.","Parliamentarian/",18085,48.7,      7988,  21.5
"Ontario","Thunder Bay--Rainy River","35090","Moe Comuzzi-Stehmann Conservative/Conservateur","Thunder Bay, Ont.","Sales Consultant/",10097,27.2,,
"Ontario","Thunder Bay--Rainy River","35090","Ken Boshcoff Liberal/Libéral","Thunder Bay, Ont.","Business Advisor/",8067,21.7,,
"Ontario","Thunder Bay--Rainy River","35090","Ed Shields Green Party/Parti Vert","Neebing, Ont.","University Professor/Scientist/",909,2.4,,
"Ontario","Thunder Bay--Superior North/Thunder Bay--Superior-Nord","35091","Bruce Hyer ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Thunder Bay, Ont.","Biologist and Forester/",18334,49.9,      7440,  20.3
"Ontario","Thunder Bay--Superior North/Thunder Bay--Superior-Nord","35091","Richard Harvey Conservative/Conservateur","Nipigon, Ont.","Self-employed/",10894,29.7,,
"Ontario","Thunder Bay--Superior North/Thunder Bay--Superior-Nord","35091","Yves Fricot Liberal/Libéral","Thunder Bay, Ont.","Lawyer/",6117,16.7,,
"Ontario","Thunder Bay--Superior North/Thunder Bay--Superior-Nord","35091","Scot Kyle Green Party/Parti Vert","Kakabeka Falls, Ont.","Teacher/",1115,3,,
"Ontario","Thunder Bay--Superior North/Thunder Bay--Superior-Nord","35091","Denis A. Carrière Radical Marijuana/Radical Marijuana","Schreiber, Ont.","Brown Stock Washer Operator/",265,.7,,
"Ontario","Timmins--James Bay/Timmins--Baie James","35092","Charlie Angus ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Cobalt, Ont.","Parliamentarian/",16738,50.4,      6212,  18.7
"Ontario","Timmins--James Bay/Timmins--Baie James","35092","Bill Greenberg Conservative/Conservateur","Timmins, Ont.","Investment Advisor/",10526,31.7,,
"Ontario","Timmins--James Bay/Timmins--Baie James","35092","Marilyn Wood Liberal/Libéral","Timmins, Ont.","Small Business Owner/",5230,15.7,,
"Ontario","Timmins--James Bay/Timmins--Baie James","35092","Lisa Bennett Green Party/Parti Vert","Vanier, Ont.","Student/",724,2.2,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Bob Rae ** Liberal/Libéral","Toronto, Ont.","/Lawyer",22832,41,      6014,  10.8
"Ontario","Toronto Centre/Toronto-Centre","35093","Susan Wallace NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Union Development Consultant/",16818,30.2,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Kevin Moore Conservative/Conservateur","Toronto, Ont.","Minister/",12604,22.6,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Ellen Michelson Green Party/Parti Vert","Toronto, Ont.","Educator-Writer/",2796,5,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Judi Falardeau Libertarian/Libertarien","Toronto, Ont.","Chef/",277,.5,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Catherine Holliday Communist/Communiste","Toronto, Ont.","Nurse/",159,.3,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Bahman Yazdanfar Independent/Indépendant","Toronto, Ont.","Business Consultant/",108,.2,,
"Ontario","Toronto Centre/Toronto-Centre","35093","Philip Fernandez Marxist-Leninist/Marxiste-Léniniste","Etobicoke, Ont.","/Teacher",76,.1,,
"Ontario","Toronto--Danforth","35094","Jack Layton ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Parliamentarian/",29235,60.8,     20763,  43.2
"Ontario","Toronto--Danforth","35094","Andrew Lang Liberal/Libéral","Toronto, Ont.","Consultant/",8472,17.6,,
"Ontario","Toronto--Danforth","35094","Katarina von Koenig Conservative/Conservateur","Etobicoke, Ont.","Call Centre Account Manager/",6885,14.3,,
"Ontario","Toronto--Danforth","35094","Adriana Mugnatto-Hamu Green Party/Parti Vert","Toronto, Ont.","N/A/",3107,6.5,,
"Ontario","Toronto--Danforth","35094","Marie Crawford Animal Alliance/Environment Voters/Animal Alliance/Environment Voters","Toronto, Ont.","Personal Trainer/",387,.8,,
"Ontario","Trinity--Spadina","35095","Olivia Chow ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Parliamentarian/",35601,54.5,     20325,  31.1
"Ontario","Trinity--Spadina","35095","Christine Innes Liberal/Libéral","Toronto, Ont.","Lawyer/",15276,23.4,,
"Ontario","Trinity--Spadina","35095","Gin Siow Conservative/Conservateur","Markham, Ont.","Business Owner/",10976,16.8,,
"Ontario","Trinity--Spadina","35095","Rachel Barney Green Party/Parti Vert","Toronto, Ont.","Teacher/",2861,4.4,,
"Ontario","Trinity--Spadina","35095","Chester Brown Libertarian/Libertarien","Toronto, Ont.","Graphic Novelist/",456,.7,,
"Ontario","Trinity--Spadina","35095","Nick Lin Marxist-Leninist/Marxiste-Léniniste","Toronto, Ont.","Web Designer/",140,.2,,
"Ontario","Vaughan","35096","Julian Fantino ** Conservative/Conservateur","Vaughan, Ont.","Parliamentarian/",38533,56.3,     18098,  26.5
"Ontario","Vaughan","35096","Mario Ferri Liberal/Libéral","Vaughan, Ont.","Politician/",20435,29.9,,
"Ontario","Vaughan","35096","Mark Pratt NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Hamilton, Ont.","Student/",7940,11.6,,
"Ontario","Vaughan","35096","Claudia Rodriguez-Larrain Green Party/Parti Vert","Vaughan, Ont.","CEO/",1515,2.2,,
"Ontario","Welland","35097","Malcolm Allen ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Welland, Ont.","Parliamentarian/",21917,42.2,      1022,   2.0
"Ontario","Welland","35097","Leanna Villella Conservative/Conservateur","Welland, Ont.","Self-employed/",20895,40.2,,
"Ontario","Welland","35097","John Maloney Liberal/Libéral","Port Colborne, Ont.","Lawyer/",7276,14,,
"Ontario","Welland","35097","Robin Williamson Green Party/Parti Vert","Welland, Ont.","HVAC Technician/",1297,2.5,,
"Ontario","Welland","35097","David Vangoolen CHP Canada/PHC Canada","Smithville, Ont.","Student/",299,.6,,
"Ontario","Welland","35097","Ray Game Independent/Indépendant","Port Colborne, Ont.","Master Electrician/",169,.3,,
"Ontario","Welland","35097","Ron J. Walker Marxist-Leninist/Marxiste-Léniniste","Welland, Ont.","Retired Factory Worker/",71,.1,,
"Ontario","Wellington--Halton Hills","35098","Michael Chong ** Conservative/Conservateur","Elora, Ont.","Parliamentarian/",35132,63.7,     26098,  47.3
"Ontario","Wellington--Halton Hills","35098","Barry Peters Liberal/Libéral","Rockwood, Ont.","Communications/",9034,16.4,,
"Ontario","Wellington--Halton Hills","35098","Anastasia Zavarella NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Guelph, Ont.","Student Union Executive/",7146,13,,
"Ontario","Wellington--Halton Hills","35098","Brent Bouteiller Green Party/Parti Vert","Fergus, Ont.","Civil Engineer/",3527,6.4,,
"Ontario","Wellington--Halton Hills","35098","Jeffrey Streutker CHP Canada/PHC Canada","Georgetown, Ont.","Customer Trainer/",316,.6,,
"Ontario","Whitby--Oshawa","35099","Jim Flaherty ** Conservative/Conservateur","Whitby, Ont.","Lawyer/",37525,58.4,     23220,  36.1
"Ontario","Whitby--Oshawa","35099","Trish McAuliffe NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Whitby, Ont.","Retired/",14305,22.3,,
"Ontario","Whitby--Oshawa","35099","Trevor Bardens Liberal/Libéral","Oshawa, Ont.","Retired/",9066,14.1,,
"Ontario","Whitby--Oshawa","35099","Rebecca Harrison Green Party/Parti Vert","Whitby, Ont.","Organizer/",3143,4.9,,
"Ontario","Whitby--Oshawa","35099","Josh Insang Libertarian/Libertarien","Whitby, Ont.","Student/",198,.3,,
"Ontario","Willowdale","35100","Chungsen Leung Conservative/Conservateur","Richmond Hill, Ont.","Businessman/",22207,41.7,       932,   1.7
"Ontario","Willowdale","35100","Martha Hall Findlay ** Liberal/Libéral","Toronto, Ont.","/Parliamentarian",21275,39.9,,
"Ontario","Willowdale","35100","Mehdi Mollahasani NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Toronto, Ont.","Student of Advertising/",9777,18.4,,
"Ontario","Windsor--Tecumseh","35101","Joe Comartin ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Windsor, Ont.","Parliamentarian/",22235,49.9,      7290,  16.4
"Ontario","Windsor--Tecumseh","35101","Denise Ghanam Conservative/Conservateur","Windsor, Ont.","Management Consultant/",14945,33.6,,
"Ontario","Windsor--Tecumseh","35101","Irek Kusmierczyk Liberal/Libéral","Windsor, Ont.","Researcher/",5764,12.9,,
"Ontario","Windsor--Tecumseh","35101","Kyle Prestanski Green Party/Parti Vert","Windsor, Ont.","Waste Manager/",1354,3,,
"Ontario","Windsor--Tecumseh","35101","Laura Chesnik Marxist-Leninist/Marxiste-Léniniste","Windsor, Ont.","/Teacher",242,.5,,
"Ontario","Windsor West/Windsor-Ouest","35102","Brian Masse ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Windsor, Ont.","Parliamentarian/",21592,54.3,      9015,  22.7
"Ontario","Windsor West/Windsor-Ouest","35102","Lisa Lumley Conservative/Conservateur","Windsor, Ont.","Legal Assistant/",12577,31.6,,
"Ontario","Windsor West/Windsor-Ouest","35102","Melanie Deveau Liberal/Libéral","Windsor, Ont.","Realtor/",4327,10.9,,
"Ontario","Windsor West/Windsor-Ouest","35102","Alishia Fox Green Party/Parti Vert","Windsor, Ont.","Student/",1096,2.8,,
"Ontario","Windsor West/Windsor-Ouest","35102","Margaret Villamizar Marxist-Leninist/Marxiste-Léniniste","Windsor, Ont.","Language Assessor/",153,.4,,
